id,date,from,message,reply_to_message_id
2277,2020-05-28 18:52:24,Ashu ( 969656326.0 ),And wait for mail that contain registration link..!,
2278,2020-05-28 18:52:39,Ashu ( 969656326.0 ),Okay chill...!,2276.0
2279,2020-05-28 18:53:03,@sony ( 810991971.0 ),Or do i need to drop the mail to manager or head,
2280,2020-05-28 18:53:22,Ashu ( 969656326.0 ),Drop a mail both of them also,2279.0
2281,2020-05-28 18:53:30,Praneti Kore ( 835217980.0 ),I didn't get green audit neither embark,
2282,2020-05-28 18:53:33,Ashu ( 969656326.0 ),👍,
2283,2020-05-28 18:53:35,Praneti Kore ( 835217980.0 ),🙄🙄,
2284,2020-05-28 18:53:53,@sony ( 810991971.0 ),Okay,2280.0
2285,2020-05-28 18:54:07,Parmanand Tiwary ( 995783908.0 ),To much confusing yr 😞,
2286,2020-05-28 18:55:03,Ashu ( 969656326.0 ), embark.wipro@wipro.com \n\n\nYou got the registration form mail from this mail I'd \nThat's it..!,2285.0
2287,2020-05-28 18:55:50,Parmanand Tiwary ( 995783908.0 ),I got mail from this id but there no any link to signup,
2290,2020-05-28 18:57:23,Ashu ( 969656326.0 ),"Okay then do that thing what I early said...
And wait for the mail",2287.0
2291,2020-05-28 18:59:00,Parmanand Tiwary ( 995783908.0 ),Ok bro,2290.0
2292,2020-05-28 18:59:29,Matrix ( 947625766.0 ),I got mail from this and suddenly they sent a text msg....... your sign up is pending.....what it is?,
2293,2020-05-28 19:01:10,Parmanand Tiwary ( 995783908.0 ),..,2261.0
2294,2020-05-28 21:23:04,Daddy Girija ( 541283592.0 ),Within how many days do we need to accept the offer letter??,
2298,2020-05-29 00:56:40,Vineet Pandey ( 683174592.0 ),It has all UNIX C mini projects and hands on,2297.0
2301,2020-05-29 02:13:49,Faisal Iqbal ( 862567626.0 ),Tu Heera h londe,2298.0
2306,2020-05-29 09:47:02,K ( 931661679.0 ),I got the pjp completion mail in April but didn't got the embark mail. Did anyone mailed to manager about the same? What was the reply?,
2308,2020-05-29 09:48:49,Padarthi Anand Kumar ( 938273701.0 ),They replied we will update you,
2309,2020-05-29 09:51:32,K ( 931661679.0 ),Ok thank you,
2310,2020-05-29 09:51:51,K ( 931661679.0 ),Should I drop the mail too?,
2311,2020-05-29 09:52:09,Padarthi Anand Kumar ( 938273701.0 ),Ur wish,
2312,2020-05-29 09:52:17,K ( 931661679.0 ),Ok thanks,
2313,2020-05-29 10:11:45,Priyanshu ( 827422611.0 ),I don't get mails regarding wipro embark the new...and about today's webex meeting...,
2314,2020-05-29 10:12:35,Priyanshu ( 827422611.0 ),Is there any one who don't get the mail regarding today's webex meeting??,
2315,2020-05-29 10:14:07,Sourav Maiti ( 1224440692.0 ),Yeah me too,2314.0
2316,2020-05-29 10:18:39,Sourav Maiti ( 1224440692.0 ),I didn't recived any mail after audit green & pjp starting mail. So far I didn't received any mail...,
2317,2020-05-29 10:31:53,Srikanth Sri ( 739904660.0 ),Anybody here had meeting with William Lawrence sir today morning,
2318,2020-05-29 10:41:17,Priyanshu ( 827422611.0 ), Have you mail to manager.campus@wipro.com,2315.0
2319,2020-05-29 12:14:46,Sourav Maiti ( 1224440692.0 ),"No. I joined today's session through link given by my friend, they told for wait those who got Audit green mail.",2318.0
2320,2020-05-29 12:16:48,Sourav Maiti ( 1224440692.0 )," So according to them, who has got Audit Green Mail, they need to wait for further mail from wipro. \nOtherwise, they can ask their quarries to manager.campus@wipro.com",
2323,2020-05-29 12:32:11,Santhosh-😎 ( 1085787413.0 ),Yea just wait they ill update. 😊,2319.0
2324,2020-05-29 12:37:11,T A T A ( 1041416654.0 ),Does anyone have PJP C Unix Solutions ?,
2325,2020-05-29 13:04:25,Santhosh-😎 ( 1085787413.0 ), This one bro @AbhinavTata,2297.0
2328,2020-05-29 13:36:41,# ( 908425974.0 ),Anyone able to access pbl app,
2334,2020-05-29 15:40:35,Kiran Kasulwar ( 584141411.0 ),Any one having soln for this...?,
2336,2020-05-29 16:08:38,Priyanshu ( 827422611.0 ),Ooo...,2319.0
2337,2020-05-29 16:09:11,Praneti Kore ( 835217980.0 ),Is this from Wipro?,2334.0
2339,2020-05-29 17:35:52,CODE MASTER ( 812484904.0 ),Any one having sol for this?,
2346,2020-05-29 23:24:14,Mukund Tripathi ( 752953902.0 ),Is there anyone who have accepted the Appointment letter and the next tab is not active?,
2347,2020-05-29 23:28:45,Parmanand Tiwary ( 995783908.0 ),I mean u got appointment letter,2346.0
2348,2020-05-29 23:34:10,Mukund Tripathi ( 752953902.0 ),I guess appointment and offer letter are same,
2349,2020-05-29 23:34:35,Parmanand Tiwary ( 995783908.0 ),Yes and u got it..?,2348.0
2350,2020-05-29 23:34:51,Mukund Tripathi ( 752953902.0 ),Yep I've accepted,
2351,2020-05-29 23:43:15,dinesh ( 1028913947.0 ),✋,2346.0
2352,2020-05-29 23:51:05,Uppi ( 958591950.0 ),🖐,2346.0
2353,2020-05-30 02:06:59,Sayan Ghosh ( 1019444942.0 ),Does accepting the offer letter means accepting the service agreement?,
2354,2020-05-30 08:22:48,Daddy Girija ( 541283592.0 ),Did u got any confirmation mail after accepting the offer?,2350.0
2355,2020-05-30 08:32:50,Daddy Girija ( 541283592.0 ),Anyone,
2357,2020-05-30 10:23:35,Hello Sss ( 937696510.0 ),"Anyone send python mettl links solutions. Please it is urgent.

Thanks",
2358,2020-05-30 10:27:59,Matrix ( 947625766.0 ),Anyone send me solution of question 6 and 7,
2359,2020-05-30 12:50:03,Amit Thakur ( 941804165.0 ),Anyone who is experienced plz tell me the recruitment news of 2020 campus placement,
2360,2020-05-30 12:50:03,Amit Thakur ( 941804165.0 ),Is it happen or not,
2372,2020-05-30 23:39:12,Varchasa Aggarwal ( 611306300.0 ),can anyone send me .. collection projects,
2375,2020-05-31 02:23:15,# ( 908425974.0 ),"I have completed 6 modules still I got mail stating no progress on pjp, what else do I need to in addition to uploading soln on CCT?",
2376,2020-05-31 03:48:38,AR ( 556754132.0 ),Have you marked completion? Check  dashboard status,2375.0
2377,2020-05-31 03:50:52,Faisal Iqbal ( 862567626.0 ),Everyone will recieve it. Ignore and do you your work and make sure to mark completed while completing modules,2375.0
2378,2020-05-31 10:05:22,# ( 908425974.0 ),Ok thanks👍👍,
2386,2020-05-31 20:55:06,Ayush ( 1184505405.0 ),What is WILP-CI,
2389,2020-05-31 21:51:57,Sri Bhargavi ( 1122147576.0 ),Can any one have it infrastructure pjp project and network basics projects?,
2390,2020-05-31 22:12:17,Sourav Maiti ( 1224440692.0 ),"In synergy portal wipro ,my offer tab is removed  anybody know the reasons.",
2395,2020-06-01 07:11:59,Refrin ( 757416344.0 )," We all love our country and its people always. But, once for a while we must show it hard. \n\n #BoycottMadeInChina \n\nTweet this, keep it in your status and encourage people leave Chinese products and use alternatives.\n\nNow let us start with uninstalling apps made in china. If u r unsure which are Chinese apps, head back to this link. \n https://play.google.com/store/apps/details?id=com.chinaappsremover",
2396,2020-06-01 12:14:31,Parmanand Tiwary ( 995783908.0 ),Anyone who don't submit their module..?,2386.0
2397,2020-06-01 12:15:26,Parmanand Tiwary ( 995783908.0 ),My stream is changed from wilp to wilp -ci,
2398,2020-06-01 12:19:24,Ayush ( 1184505405.0 ),Mine too,
2399,2020-06-01 12:20:18,Sandhiya V ( 986228105.0 ),"Because , offer letter will be released in embark",
2400,2020-06-01 12:20:18,Sandhiya V ( 986228105.0 ),"In synergy portal wipro ,my offer tab is removed  anybody know the reasons.",
2401,2020-06-01 12:20:50,Parmanand Tiwary ( 995783908.0 ),R u completed pjp..?,2399.0
2402,2020-06-01 12:20:56,Sandhiya V ( 986228105.0 ),Yes,
2403,2020-06-01 12:21:01,Parmanand Tiwary ( 995783908.0 ),When..,
2404,2020-06-01 12:21:11,Sandhiya V ( 986228105.0 ),1 week before,
2405,2020-06-01 12:21:27,Parmanand Tiwary ( 995783908.0 ),Oo,
2406,2020-06-01 12:21:48,Sandhiya V ( 986228105.0 ),What about u?,
2407,2020-06-01 12:38:03,Tanishq Srivastava ( 768689934.0 ),Ya anyone know about disapper of offer tab,
2412,2020-06-01 12:46:00,Parmanand Tiwary ( 995783908.0 ),✋,2407.0
2413,2020-06-01 12:48:54,Tanishq Srivastava ( 768689934.0 ),What's why is it,
2414,2020-06-01 12:50:06,Slim Shady ( 1001692061.0 ),you are going to get embark soon 👍,2413.0
2415,2020-06-01 12:50:53,Tanishq Srivastava ( 768689934.0 ),How mny days,
2416,2020-06-01 12:51:07,Slim Shady ( 1001692061.0 ),Don't know but soon in days,
2417,2020-06-01 12:56:13,Tanishq Srivastava ( 768689934.0 ),Ok,
2418,2020-06-01 12:56:15,Tanishq Srivastava ( 768689934.0 ),Thnks.,
2419,2020-06-01 13:17:56,Vishnuvjs ( 1051305740.0 ),Please check the synergy portal whether offer tab and joining location tab is available or not,
2420,2020-06-01 13:18:05,Vishnuvjs ( 1051305740.0 ),For me today suddenly it went off,
2422,2020-06-01 13:18:40,Vishnuvjs ( 1051305740.0 ),You also have this issue,
2423,2020-06-01 13:38:15,Vishnuvjs ( 1051305740.0 ),"I have a doubt .. 
In Wipro technologies whether we can choose the  domain or they will allocate us to the required domain.",
2427,2020-06-01 17:28:58,Moonchild ( 592921262.0 ),can we withdraw the offer before joining after accepting the appointment letter on embark,
2428,2020-06-01 17:42:49,@Ganesh Kumar Reddy ( 621792621.0 ),They will allocate,2423.0
2429,2020-06-01 17:45:24,Moonchild ( 592921262.0 ),please help me with this,2427.0
2430,2020-06-01 17:46:32,Slim Shady ( 1001692061.0 ),"I think no 
We have to presentedly sign again in joining location",2429.0
2431,2020-06-01 17:47:24,Parmanand Tiwary ( 995783908.0 ),Bro i have question I didn't submit my pjp module but my stream is changed from WILP to WILP-CI is there any problm,
2432,2020-06-01 17:48:38,Slim Shady ( 1001692061.0 ),What is CI? Means,2431.0
2433,2020-06-01 17:49:14,Parmanand Tiwary ( 995783908.0 ),I don't no bro but still showing in my pblapp,
2434,2020-06-01 17:49:30,Parmanand Tiwary ( 995783908.0 ),Not only me,
2435,2020-06-01 17:49:41,Kavya Nathan ( 715817287.0 ),Maybe you should mail them,
2436,2020-06-01 17:49:56,Slim Shady ( 1001692061.0 ),Stream?,2434.0
2437,2020-06-01 17:50:17,Parmanand Tiwary ( 995783908.0 ),I already mail to head. Pjp and manger. Campus both of them,
2438,2020-06-01 17:50:26,Parmanand Tiwary ( 995783908.0 ),WILP,2436.0
2439,2020-06-01 17:53:53,@Ganesh Kumar Reddy ( 621792621.0 ),What is will?,
2440,2020-06-01 17:53:59,@Ganesh Kumar Reddy ( 621792621.0 ),Wilp*,
2441,2020-06-01 17:54:15,Parmanand Tiwary ( 995783908.0 ),Stream.,2440.0
2442,2020-06-01 17:54:37,Reethika Shetty ( 735502485.0 ),Non btech will get wilp,2439.0
2443,2020-06-01 17:54:47,Slim Shady ( 1001692061.0 ),"Me too
 listening fst time",2439.0
2444,2020-06-01 17:54:53,@Ganesh Kumar Reddy ( 621792621.0 ),Ok thank u,2442.0
2445,2020-06-01 17:55:27,Slim Shady ( 1001692061.0 ),"Okay actually I am btech 
😂 I am in the wrong group",2442.0
2446,2020-06-01 17:55:54,@Ganesh Kumar Reddy ( 621792621.0 ),This for all especially BTech..,2445.0
2447,2020-06-01 17:56:53,Reethika Shetty ( 735502485.0 ),This is for btech also,2445.0
2448,2020-06-01 17:57:15,Slim Shady ( 1001692061.0 ),"Not a problem bro
 I think we can share updates 😉",2446.0
2449,2020-06-01 17:57:30,@Ganesh Kumar Reddy ( 621792621.0 ),"Yaa,sure..",2448.0
2450,2020-06-01 17:57:49,Slim Shady ( 1001692061.0 ),So what will be inside wilp?,
2451,2020-06-01 17:58:07,@Ganesh Kumar Reddy ( 621792621.0 ),"I don't know 
I am from BTech...",2450.0
2452,2020-06-01 17:58:57,Slim Shady ( 1001692061.0 ),😳 I am confused like anything,2451.0
2453,2020-06-01 17:59:44,Slim Shady ( 1001692061.0 ),Okay you also btech understood👍,2451.0
2454,2020-06-01 18:14:01,Sourav Maiti ( 1224440692.0 ),CI is Cloud infrastructure.,2432.0
2455,2020-06-01 18:15:13,Sourav Maiti ( 1224440692.0 ),I guess its a post under wims program. CIS. Cloud infrastructure service.,
2458,2020-06-01 18:41:38,Sagar Chaudhary ( 895925977.0 ),Share this guys so on all the Wipro gros so that we can understand the scenario,
2459,2020-06-01 18:41:48,Sagar Chaudhary ( 895925977.0 ),Gros*,
2460,2020-06-01 18:41:52,Sagar Chaudhary ( 895925977.0 ),Grps*,
2465,2020-06-01 23:27:05,# ( 908425974.0 ),"I have completed all modules and it is showing 100% in my dashboard but still I got the mail stating I have not completed my modules,
Any suggestions",
2466,2020-06-01 23:30:29,Kavya Nathan ( 715817287.0 ),Maybe they are sending reminders,
2467,2020-06-01 23:34:10,# ( 908425974.0 ),Ok,
2468,2020-06-02 12:16:23,Vishal Kumar ( 1186680723.0 ),No you can't,2427.0
2469,2020-06-02 12:16:42,Vishal Kumar ( 1186680723.0 ),Mail head.pjp,2465.0
2472,2020-06-02 14:45:26,Uppi ( 958591950.0 ),I think you can because agreement is from date of joining,2427.0
2473,2020-06-02 15:03:57,Hariharan M ( 366568509.0 ),Yes,2427.0
2474,2020-06-02 15:19:53,Opt ( 740332281.0 ),Yes.... Till now we haven't sign any bond,2472.0
2475,2020-06-02 15:20:18,Opt ( 740332281.0 ),It is mentioned that probation of 12 month will strt from date of appointment,
2476,2020-06-02 16:33:50,Uppi ( 958591950.0 ),Date of joining exactly,2475.0
2477,2020-06-02 18:20:56,Swapna ( 1234531018.0 ),Anyone from batch 5 python with sunil kumar mentor??,
2478,2020-06-02 18:42:39,Vishal Kumar ( 1186680723.0 ),Who told you that?,2472.0
2479,2020-06-02 19:11:36,Uppi ( 958591950.0 ),✋ but batch 4,2477.0
2480,2020-06-02 19:14:23,Uppi ( 958591950.0 ),It is in appointment letter,2478.0
2482,2020-06-03 08:35:58,Parmanand Tiwary ( 995783908.0 ),Anyone who got offer letter,
2486,2020-06-03 13:13:44,Kavya Nathan ( 715817287.0 ),Is anyone facing the same issue?,
2487,2020-06-03 13:17:57,Pradeep Saradhi Vadapalli ( 1061152556.0 ),I didn't get any tab like that... anywhere at any time...,2485.0
2488,2020-06-03 13:18:46,Pradeep Saradhi Vadapalli ( 1061152556.0 ),Can u send the tab link please...,2485.0
2489,2020-06-03 13:19:04,NKR ( 1053868888.0 ),What should we do if account got locked?,
2491,2020-06-03 13:25:07,Kavya Nathan ( 715817287.0 ), Candidate Desktop\n https://synergy.wipro.com/synergy/CandidateLogin.jsp,2488.0
2493,2020-06-03 13:28:05,Pradeep Saradhi Vadapalli ( 1061152556.0 ),How did u get this link???,2491.0
2494,2020-06-03 13:30:55,swapna ( 964012978.0 ),Please can anyone tell me,2492.0
2495,2020-06-03 13:31:55,Parmanand Tiwary ( 995783908.0 ),No need to wry bcz this issue also with me after sometime it Will be removed,2494.0
2496,2020-06-03 13:32:34,swapna ( 964012978.0 ),Ok Thank you,2495.0
2497,2020-06-03 13:32:43,Parmanand Tiwary ( 995783908.0 ),It's ok,2496.0
2499,2020-06-03 13:34:16,Kavya Nathan ( 715817287.0 ),Some person fromt he other group sent this link to me long back,
2500,2020-06-03 13:34:32,Pradeep Saradhi Vadapalli ( 1061152556.0 ),Hmmmm,2499.0
2501,2020-06-03 13:34:56,Pradeep Saradhi Vadapalli ( 1061152556.0 ),Is there a telegram group for NTT DATA???,
2502,2020-06-03 13:35:04,Kavya Nathan ( 715817287.0 ),Idk,
2503,2020-06-03 13:35:42,Pradeep Saradhi Vadapalli ( 1061152556.0 ),It's very important yaar... please,
2504,2020-06-03 13:36:20,Kavya Nathan ( 715817287.0 ),You can search it,
2505,2020-06-03 13:36:28,Pradeep Saradhi Vadapalli ( 1061152556.0 ),Where!?!,2504.0
2507,2020-06-03 13:42:00,Group Help ( 162726413.0 ), @naveentom77 [ 329273481 ] is sending a spam message. \n Action: Warn (1/3) ❕,
2509,2020-06-03 16:55:30,Akhil ( 1066592828.0 ),Today Anyone got offer letter from wipro ?,
2510,2020-06-03 18:07:47,Sagar Chaudhary ( 895925977.0 ),Anyone mailed Wipro regarding the embark mail?,
2511,2020-06-03 18:13:16,Tanishq Srivastava ( 768689934.0 ),Nom,
2512,2020-06-03 18:13:21,Tanishq Srivastava ( 768689934.0 ),No,
2513,2020-06-03 18:14:32,Parmanand Tiwary ( 995783908.0 ),Me,2510.0
2514,2020-06-03 18:14:42,Sagar Chaudhary ( 895925977.0 ),Any reply from them?,2513.0
2515,2020-06-03 18:14:59,Parmanand Tiwary ( 995783908.0 ),Nobro,2514.0
2516,2020-06-03 18:15:59,Sagar Chaudhary ( 895925977.0 ),When we will get,
2517,2020-06-03 18:16:32,Parmanand Tiwary ( 995783908.0 ),I got embark step mail but not link,
2518,2020-06-03 18:16:51,Sagar Chaudhary ( 895925977.0 ),I didn't get the embark mail,
2519,2020-06-03 18:17:08,Parmanand Tiwary ( 995783908.0 ),Oo,
2520,2020-06-03 18:17:10,Parmanand Tiwary ( 995783908.0 ),Wait,
2523,2020-06-03 18:48:14,Akshay ( 926638045.0 ),Is it necessary to complete the projects...,2492.0
2524,2020-06-03 19:44:52,Padarthi Anand Kumar ( 938273701.0 ),Yes,2523.0
2525,2020-06-04 07:57:46,Khushnood Ahmed ( 461276769.0 ),Anyone attending today's webex session of mentor sridevi ?,
2531,2020-06-04 23:05:50,sakina kapadia ( 1164304414.0 ),"I can't able to open any of the tech modules, can anyone help me out plzz",
2532,2020-06-04 23:10:24,Ashu ( 969656326.0 ),Try after 1-2 o'clock at night,
2533,2020-06-04 23:10:29,Ashu ( 969656326.0 ),It will work fine,
2534,2020-06-04 23:15:18,sakina kapadia ( 1164304414.0 ),ok thank you,
2537,2020-06-05 10:28:37,K ( 931661679.0 ),Do anyone have solutions for mettl questions in pbl app for python stream?,
2538,2020-06-05 10:29:16,K ( 931661679.0 ),"If you have,can you send them here?",
2539,2020-06-05 10:35:44,Adarsh Sharma ( 441449211.0 ),Yes I also need them,2538.0
2540,2020-06-05 12:02:09,Akhil ( 1066592828.0 ),I didn't complete pjp modules but I recieved offer letter,
2541,2020-06-05 12:02:20,Akhil ( 1066592828.0 ),Looks strange but yeah,
2542,2020-06-05 12:10:09,Athi Kk ( 1109989530.0 ),When did u receive?,
2543,2020-06-05 12:33:38,Santhosh-😎 ( 1085787413.0 ),I received this but not PJP completion mil.,
2546,2020-06-05 12:56:46,Prem Singh ( 638152250.0 ),Any c students here?,
2547,2020-06-05 12:56:58,Prem Singh ( 638152250.0 ),Anyone from unix batch?,
2550,2020-06-05 13:42:42,Lakshmanagari Himaja ( 926583723.0 ),"What is this?
Can anyone understand this mail",2543.0
2551,2020-06-05 14:01:29,Anshul Jaiswal ( 1212130849.0 ),"I have completed all modules and it is showing 100% in my dashboard but still I got the mail stating I have not completed my modules.
Any of you guys can help?",
2552,2020-06-05 14:02:28,Gss Ch ( 919819888.0 ),I have completed 100%pjp and was assigned to batch as well. But still i have not recived embark mail y?,
2553,2020-06-05 14:02:39,Gss Ch ( 919819888.0 ),Can any one clarify,
2554,2020-06-05 14:05:28,Reethika Shetty ( 735502485.0 ),Still so many people didn't got embark they are sending in batch wise don't worry about it,2552.0
2555,2020-06-05 14:07:06,Gss Ch ( 919819888.0 ),Ok thank you,
2557,2020-06-05 18:38:47,Santhosh-😎 ( 1085787413.0 ),Don't know 😑😐,2550.0
2561,2020-06-05 19:05:31,Muhsin CH ( 813361337.0 ),Batch 4 join the group,
2562,2020-06-05 19:05:31,Group Help ( 162726413.0 ), @Muhsin_CH [ 813361337 ] is sending a spam message. \n Action: Warn (1/3) ❕,
2564,2020-06-05 19:16:02,Group Help ( 162726413.0 ), Vishal [ 1186680723 ] is sending a spam message. \n Action: Warn (1/3) ❕,
2568,2020-06-05 19:38:32,🙏🙏 ( 648252134.0 ),Ha,
2569,2020-06-05 19:39:16,Kiran ( 736478504.0 ),🙋‍♂,2567.0
2574,2020-06-06 09:49:23,Nishant Mishra ( 870097968.0 ),The pbl website is getting crashed and session is getting expired again and again. Anyone else facing this problem??,
2575,2020-06-06 09:51:16,Santhosh-😎 ( 1085787413.0 ),Try during 1 - 4AM.,2574.0
2576,2020-06-06 09:56:00,Nishant Mishra ( 870097968.0 ),Okay,
2581,2020-06-06 13:30:42,Shivani Prasad ( 906733333.0 ),Same,2517.0
2594,2020-06-06 23:48:31,Swaraj Kale ( 1126968086.0 ),is there any idea for job location?,
2598,2020-06-07 13:40:31,@sony ( 810991971.0 ),Anyone i have got embark mail and also done with registration but my offer letter is not released till now,
2600,2020-06-07 14:38:01,Karthik Sagar ( 966736573.0 ),Yes...me✋,2598.0
2601,2020-06-07 14:41:12,Prem Singh ( 638152250.0 ),Even i haven't got the offer letter,2598.0
2602,2020-06-07 15:00:12,Akhil ( 1066592828.0 ),Have anyone completed python modules,
2603,2020-06-07 15:01:30,Akhil ( 1066592828.0 ),I need mini projects,
2604,2020-06-07 15:02:14,Akhil ( 1066592828.0 ),Guys if anyone completed please share me those,
2605,2020-06-07 15:47:12,Matrix ( 947625766.0 ),Wait 2 days they will enable the offer letter,2598.0
2606,2020-06-07 15:47:24,Matrix ( 947625766.0 ),In your embark account,
2607,2020-06-07 15:47:28,Matrix ( 947625766.0 ),Don't worry,
2608,2020-06-07 17:17:47,@sony ( 810991971.0 ),Nope it's almost 4 days,2605.0
2609,2020-06-07 17:26:10,Kunal Mishra ( 967139512.0 ),"In how many days, we have to accept the offer letter , when it is released?",
2610,2020-06-07 17:26:14,Slim Shady ( 1001692061.0 ),A week,
2617,2020-06-08 15:46:21,D R ( 1280841708.0 ),Any last date for completing PJP modules?,
2618,2020-06-08 17:27:59,Mohan ( 670439631.0 ),Anyone here from batch7,
